samhita	pada
;apa y;or ;indra.h p;aapaja ;aa m;arto n;a ;sa;sramaa.n;o bibhiiv;aan ;subh;e y;ad yuyuj;e t;avi.siivaan	;apa y;o.h ;indra.h p;aapaje ;aa m;arta.h n;a ;sa;sramaa.n;a.h bibhiiv;aan ;subh;e y;at yuyuj;e t;avi.siivaan
;adhi y;as tastha;u k;e;savantaa vy;acasvantaa n;a pu.s.tya;i van;oti ;s;ipraabhyaa.m ;sipr;i.niivaan	;adhi y;a.h tastha;u k;e;savantaa vy;acasvantaa n;a pu.s.tya;i van;oti ;s;ipraabhyaam ;sipr;i.niivaan
v;ajra.m y;a;s cakr;e suh;anaaya d;asyave hiriima;s;o h;iriimaan ;arutahanur ;adbhuta.m n;a r;aja.h	v;ajram y;a.h cakr;e suh;anaaya d;asyave hiriima;s;a.h h;iriimaan ;arutahanu.h ;adbhutam n;a r;aja.h
uurdhv;aa y;at te tret;inii bh;uud yaj;n;asya dhuur.s;u s;adman saj;uur n;aava.m sv;aya;sasa.m s;acaay;o.h	uurdhv;aa y;at te tret;inii bh;uut yaj;n;asya dhuur.s;u s;adman saj;uu.h n;aavam sv;aya;sasam s;acaa ay;o.h !
;sriy;e te p;.r;snir upas;ecanii bhuuc chriy;e d;arvir arep;aa.h y;ayaa sv;e p;aatre si;nc;asa ;ut	;sriy;e te p;.r;sni.h upas;ecanii bhuut ;sriy;e d;arvi.h arep;aa.h y;ayaa sv;e p;aatre si;nc;ase ;ut
;sat;a.m vaa y;ad asurya pr;ati tvaa sumitr;a itth;aastaud durmitr;a itth;aastaut ;aavo y;ad dasyuh;atye kutsaputr;am pr;aavo y;ad dasyuh;atye kutsavats;am	;sat;am vaa y;at asurya pr;ati tvaa sumitr;a.h itth;aa astaut durmitr;a.h itth;aa astaut ;aa aava.h y;at dasyuh;atye kutsaputr;am pr;a aava.h y;at dasyuh;atye kutsavats;am
u.s.t;aareva ph;arvare.su ;srayethe praayog;eva ;sv;aatryaa ;s;aasur ;etha.h duut;eva h;i .s.th;o ya;s;asaa j;ane.su m;aapa sthaatam mahi.s;evaavap;aanaat	u.s.t;aaraa iva ph;arvare.su ;srayethe praayog;aa iva ;sv;aatryaa ;s;aasu.h ;aa itha.h duut;aa iva h;i sth;a.h ya;s;asaa j;ane.su m;aa ;apa sthaatam mahi.s;aa iva avap;aanaat
saaka.my;ujaa ;sakun;asyeva pak.s;aa pa;sv;eva citr;aa y;ajur ;aa gami.s.tam agn;ir iva devay;or diidiv;aa.msaa p;arijmaaneva yajatha.h purutr;aa	saaka.my;ujaa ;sakun;asya iva pak.s;aa pa;sv;aa iva citr;aa y;aju.h ;aa gami.s.tam agn;i.h iva devay;o.h diidiv;aa.msaa p;arijmaanaa iva yajatha.h purutr;aa
aap;ii vo asm;e pit;areva putr;ogr;eva ruc;aa n.rp;atiiva turya;i ;iryeva pu.s.tya;i kir;a.neva bhujya;i ;sru.s.tiiv;aaneva h;avam ;aa gami.s.tam	aap;ii va.h asm;e pit;araa iva putr;aa ugr;aa iva ruc;aa n.rp;atii iva turya;i ;iryaa iva pu.s.tya;i kir;a.naa iva bhujya;i ;sru.s.tiiv;aanaa iva h;avam ;aa gami.s.tam
v;a.msageva puu.sary:aa ;simb;aataa mitr;eva .rt;aa ;sat;araa ;s;aatapantaa v;aajevocc;aa v;ayasaa gharmye.s.th;aa m;e.seve.s;aa sapary:aa p;urii.saa	v;a.msagaa iva puu.sary:aa ;simb;aataa mitr;aa iva .rt;aa ;sat;araa ;s;aatapantaa v;aajaa iva ucc;aa v;ayasaa gharmye.s.th;aa m;e.saa iva i.s;aa sapary:aa p;urii.saa
pajr;eva c;arcara.m j;aaram mar;aayu k.s;admev;aarthe.su tartariitha ugraa .rbh;uu n;aapat kharamajr;aa khar;ajrur vaay;ur n;a parpharat k.sayad rayii.n;aam	pajr;aa iva c;arcaram j;aaram mar;aayu k.s;adma iva ;arthe.su tartariitha.h ugraa .rbh;uu n;a aapat kharamajr;aa khar;ajru.h vaay;u.h n;a parpharat k.sayat rayii.n;aam
gharm;eva m;adhu ja.th;are san;eruu bh;agevitaa turph;arii ph;aariv;aaram patar;eva cacar;aa candr;anir.ni:n m;ana.r:ngaa manany:aa n;a j;agmii	gharm;aa iva m;adhu ja.th;are san;eruu bh;agevitaa turph;arii ph;aarivaa ;aram patar;aa iva cacar;aa candr;anir.nik m;ana.r:ngaa manany:aa n;a j;agmii
b.rh;anteva gambh;are.su prati.s.th;aam p;aadeva gaadh;a.m t;arate vidaatha.h k;ar.neva ;s;aasur ;anu h;i sm;araath;o '.m;seva no bhajata.m citr;am ;apna.h	b.rh;antaa iva gambh;are.su prati.s.th;aam p;aadaa iva gaadh;am t;arate vidaatha.h k;ar.naa iva ;s;aasu.h ;anu h;i sm;araatha.h ;a.m;saa iva na.h bhajatam citr;am ;apna.h
aara:ngar;eva m;adhv ;erayethe saaragh;eva g;avi niic;iinabaare kiin;aareva sv;edam aasi.svidaan;aa k.s;aamevorj;aa suuyavas;aat sacethe	aara:ngar;aa iva m;adhu ;aa iirayethe saaragh;aa iva g;avi niic;iinabaare kiin;aaraa iva sv;edam aasi.svidaan;aa k.s;aama iva uurj;aa suuyavas;aat sacethe
;sat;adhaara.m vaay;um ark;a.m svarv;ida.m n.rc;ak.sasas t;e abh;i cak.sate hav;i.h y;e p.r.n;anti pr;a ca y;achanti sa.mgam;e t;e d;ak.si.naa.m duhate sapt;amaataram	;sat;adhaaram vaay;um ark;am svarv;idam n.rc;ak.sasa.h t;e abh;i cak.sate hav;i.h y;e p.r.n;anti pr;a ca y;achanti sa.mgam;e t;e d;ak.si.naam duhate sapt;amaataram
d;ak.si.naavaan pratham;o huut;a eti d;ak.si.naavaan graama.n;iir ;agram eti t;am ev;a manye n.rp;ati.m j;anaanaa.m y;a.h pratham;o d;ak.si.naam aaviv;aaya	d;ak.si.naavaan pratham;a.h huut;a.h eti d;ak.si.naavaan graama.n;ii.h ;agram eti t;am ev;a manye n.rp;atim j;anaanaam y;a.h pratham;a.h d;ak.si.naam aaviv;aaya
t;am ev;a ;.r.si.m t;am u brahm;aa.nam aahur yaj;nany:a.m saamag;aam uktha;s;aasam s;a ;sukr;asya tanv:o veda tisr;o y;a.h pratham;o d;ak.si.nayaa rar;aadha	t;am ev;a ;.r.sim t;am u brahm;aa.nam aahu.h yaj;nany:am saamag;aam uktha;s;aasam s;a ;sukr;asya tanv:a.h veda tisr;a.h y;a.h pratham;a.h d;ak.si.nayaa rar;aadha
bhoj;aa jigyu.h surabh;i.m y;onim ;agre bhoj;aa jigyur vadhv:a.m y;aa suv;aasaa.h bhoj;aa jigyur anta.hp;eya.m s;uraayaa bhoj;aa jigyur y;e ;ahuutaa.h pray;anti	bhoj;aa.h jigyu.h surabh;im y;onim ;agre bhoj;aa.h jigyu.h vadhv:am y;aa suv;aasaa.h bhoj;aa.h jigyu.h anta.hp;eyam s;uraayaa.h bhoj;aa.h jigyu.h y;e ;ahuutaa.h pray;anti
bhoj;am ;a;svaa.h su.s.thuv;aaho vahanti suv;.rd r;atho vartate d;ak.si.naayaa.h bhoj;a.m devaaso 'vataa bh;are.su bhoj;a.h ;s;atruun samaniik;e.su j;etaa	bhoj;am ;a;svaa.h su.s.thuv;aaha.h vahanti suv;.rt r;atha.h vartate d;ak.si.naayaa.h bhoj;am devaasa.h avata+ bh;are.su bhoj;a.h ;s;atruun samaniik;e.su j;etaa
k;im ich;antii sar;amaa pr;ed;am aana.d duur;e hy ;adhvaa j;aguri.h paraaca;i.h k;aasm;ehiti.h k;aa p;aritakmyaasiit kath;a.m ras;aayaa atara.h p;ayaa.msi	k;im ich;antii sar;amaa pr;a id;am aana.t duur;e h;i ;adhvaa j;aguri.h paraaca;i.h k;aa asm;ehiti.h k;aa p;aritakmyaa aasiit kath;am ras;aayaa.h atara.h p;ayaa.msi
n;aah;a.m t;a.m veda d;abhya.m d;abhat s;a y;asyed;a.m duut;iir ;asaram paraak;aat n;a t;a.m guuhanti srav;ato gabhiir;aa hat;aa ;indre.na pa.naya.h ;sayadhve	n;a ah;am t;am veda d;abhyam d;abhat s;a y;asya id;am duut;ii.h ;asaram paraak;aat n;a t;am guuhanti srav;ata.h gabhiir;aa.h hat;aa.h ;indre.na pa.naya.h ;sayadhve
im;aa g;aava.h sarame y;aa a;icha.h p;ari div;o ;antaan subhage p;atantii k;as ta enaa ;ava s.rjaad ;ayudhvy ut;aasm;aakam ;aayudhaa santi tigm;aa	im;aa.h g;aava.h sarame y;aa.h a;icha.h p;ari div;a.h ;antaan subhage p;atantii k;a.h te enaa.h ;ava s.rjaat ;ayudhvii ut;a asm;aakam ;aayudhaa santi tigm;aa
ay;a.m nidh;i.h sarame ;adribudhno g;obhir ;a;svebhir v;asubhir ny:.s.ta.h r;ak.santi t;am pa.n;ayo y;e sugop;aa r;eku pad;am ;alakam ;aa jagantha	ay;am nidh;i.h sarame ;adribudhna.h g;obhi.h ;a;svebhi.h v;asubhi.h ny:.s.ta.h r;ak.santi t;am pa.n;aya.h y;e sugop;aa.h r;eku pad;am ;alakam ;aa jagantha
;eh;a gamann ;.r.saya.h s;oma;sitaa ay;aasyo ;a:ngiraso n;avagvaa.h t;a et;am uurv;a.m v;i bhajanta g;onaam ;athait;ad v;aca.h pa.n;ayo v;amann ;it	;aa ih;a gaman ;.r.saya.h s;oma;sitaa.h ay;aasya.h ;a:ngirasa.h n;avagvaa.h t;e et;am uurv;am v;i bhajanta g;onaam ;atha et;at v;aca.h pa.n;aya.h v;aman ;it
ev;aa ca tv;a.m sarama aajag;antha pr;abaadhitaa s;ahasaa da;ivyena sv;asaara.m tvaa k.r.navai m;aa p;unar gaa ;apa te g;avaa.m subhage bhajaama	ev;a+ ca tv;am sarame aajag;antha pr;abaadhitaa s;ahasaa da;ivyena sv;asaaram tvaa k.r.navai m;aa p;unar gaa.h ;apa te g;avaam subhage bhajaama
duur;am ita pa.nayo v;ariiya ;ud g;aavo yantu minat;iir .rt;ena b;.rhasp;atir y;aa ;avindan n;iguu.dhaa.h s;omo gr;aavaa.na ;.r.saya;s ca v;ipraa.h	duur;am ita pa.naya.h v;ariiya.h ;ut g;aava.h yantu minat;ii.h .rt;ena b;.rhasp;ati.h y;aa.h ;avindat n;iguu.dhaa.h s;oma.h gr;aavaa.na.h ;.r.saya.h ca v;ipraa.h
t:e 'vadan pratham;aa brahmakilbi.s;e 'kuupaara.h salil;o maatar;i;svaa vii.d;uharaas t;apa ugr;o mayobh;uur ;aapo dev;ii.h prathamaj;aa .rt;ena	t;e avadan pratham;aa.h brahmakilbi.s;e ;akuupaara.h salil;a.h maatar;i;svaa vii.d;uharaa.h t;apa.h ugr;a.h mayobh;uu.h ;aapa.h dev;ii.h prathamaj;aa.h .rt;ena
s;omo r;aajaa pratham;o brahmajaay;aam p;una.h pr;aayachad ;ah.r.niiyamaana.h anvartit;aa v;aru.no mitr;a aasiid agn;ir h;otaa hastag;.rhy;aa ninaaya	s;oma.h r;aajaa pratham;a.h brahmajaay;aam p;unar pr;a ayachat ;ah.r.niiyamaana.h anvartit;aa v;aru.na.h mitr;a.h aasiit agn;i.h h;otaa hastag;.rhya ;aa ninaaya
h;astenaiv;a graahy:a aadh;ir asyaa brahmajaay;ey;am ;iti c;ed ;avocan n;a duut;aaya prahy:e tastha e.s;aa t;athaa raa.s.tr;a.m gupit;a.m k.satr;iyasya	h;astena ev;a graahy:a.h aadh;i.h asyaa.h brahmajaay;aa iy;am ;iti ca ;it ;avocan n;a duut;aaya prahy:e tasthe e.s;aa t;athaa raa.s.tr;am gupit;am k.satr;iyasya
dev;aa et;asyaam avadanta p;uurve sapta.r.s;ayas t;apase y;e ni.sed;u.h bhiim;aa jaay;aa braahma.n;asy;opaniitaa durdh;aa.m dadhaati param;e vy:oman	dev;aa.h et;asyaam avadanta p;uurve sapta.r.s;aya.h t;apase y;e ni.sed;u.h bhiim;aa jaay;aa braahma.n;asya ;upaniitaa durdh;aam dadhaati param;e vy:oman
p;unar va;i dev;aa adadu.h p;unar manu.sy:aa ut;a r;aajaana.h saty;a.m k.r.nvaan;aa brahmajaay;aam p;unar dadu.h	p;unar va;i dev;aa.h adadu.h p;unar manu.sy:aa.h ut;a r;aajaana.h saty;am k.r.nvaan;aa.h brahmajaay;aam p;unar dadu.h
t;anuunapaat path;a .rt;asya y;aanaan m;adhvaa sama;nj;an svadayaa sujihva m;anmaani dhiibh;ir ut;a yaj;n;am .rndh;an devatr;aa ca k.r.nuhy adhvar;a.m na.h	t;anuunapaat path;a.h .rt;asya y;aanaan m;adhvaa sama;nj;an svadaya+ sujihva m;anmaani dhiibh;i.h ut;a yaj;n;am .rndh;an devatr;aa ca k.r.nuhi adhvar;am na.h
aaj;uhvaana ;ii.dyo v;andya;s c;aa yaahy agne v;asubhi.h saj;o.saa.h tv;a.m dev;aanaam asi yahva h;otaa s;a enaan yak.sii.sit;o y;ajiiyaan	aaj;uhvaana.h ;ii.dya.h v;andya.h ca ;aa yaahi agne v;asubhi.h saj;o.saa.h tv;am dev;aanaam asi yahva h;otaa s;a.h ! enaan yak.si i.sit;a.h y;ajiiyaan
praac;iinam barh;i.h prad;i;saa p.rthivy;aa v;astor asy;aa v.rjyate ;agre ;ahnaam vy :u prathate vitar;a.m v;ariiyo dev;ebhyo ;aditaye syon;am	praac;iinam barh;i.h prad;i;saa p.rthivy;aa.h v;asto.h asy;aa.h v.rjyate ;agre ;ahnaam v;i u prathate vitar;am v;ariiya.h dev;ebhya.h ;aditaye syon;am
sady;o jaat;o vy :amimiita yaj;n;am agn;ir dev;aanaam abhavat purog;aa.h asy;a h;otu.h prad;i;sy .rt;asya vaac;i sv;aahaak.rta.m hav;ir adantu dev;aa.h	sady;a.h jaat;a.h v;i amimiita yaj;n;am agn;i.h dev;aanaam abhavat purog;aa.h asy;a h;otu.h prad;i;si .rt;asya vaac;i sv;aahaak.rtam hav;i.h adantu dev;aa.h
m;anii.si.na.h pr;a bharadhvam manii.s;aa.m y;athaa-yathaa mat;aya.h s;anti n.r.n;aam ;indra.m satya;ir ;erayaamaa k.rt;ebhi.h s;a h;i viir;o girva.nasy;ur v;idaana.h	m;anii.si.na.h pr;a bharadhvam manii.s;aam y;athaa-yathaa mat;aya.h s;anti n.r.n;aam ;indram satya;i.h ;aa iirayaama+ k.rt;ebhi.h s;a h;i viir;a.h girva.nasy;u.h v;idaana.h
.rt;asya h;i s;adaso dhiit;ir ;adyaut s;a.m gaar.s.tey;o v.r.sabh;o g;obhir aana.t ;ud ati.s.that tavi.s;e.naa r;ave.na mah;aanti cit s;a.m vivyaacaa r;ajaa.msi	.rt;asya h;i s;adasa.h dhiit;i.h ;adyaut s;am gaar.s.tey;a.h v.r.sabh;a.h g;obhi.h aana.t ;ut ati.s.that tavi.s;e.na+ r;ave.na mah;aanti cit s;am vivyaaca+ r;ajaa.msi
;indra.h k;ila ;sr;utyaa asy;a veda s;a h;i ji.s.n;u.h pathik;.rt s;uuryaaya ;aan m;enaa.m k.r.nv;ann ;acyuto bh;uvad g;o.h p;atir div;a.h sanaj;aa ;apratiita.h	;indra.h k;ila ;sr;utyai asy;a veda s;a h;i ji.s.n;u.h pathik;.rt s;uuryaaya ;aat m;enaam k.r.nv;an ;acyuta.h bh;uvat g;o.h p;ati.h div;a.h sanaj;aa.h ;apratiita.h
;indro mahn;aa mahat;o ar.nav;asya vrat;aaminaad ;a:ngirobhir g.r.naan;a.h pur;uu.ni cin n;i tataanaa r;ajaa.msi daadh;aara y;o dhar;u.na.m saty;ataataa	;indra.h mahn;aa mahat;a.h ar.nav;asya vrat;aa aminaat ;a:ngirobhi.h g.r.naan;a.h pur;uu.ni cit n;i tataana+ r;ajaa.msi daadh;aara y;a.h dhar;u.nam saty;ataataa
;indro div;a.h pratim;aanam p.rthivy;aa v;i;svaa veda s;avanaa h;anti ;s;u.s.nam mah;ii.m cid dy;aam ;aatanot s;uurye.na caask;ambha cit k;ambhanena sk;abhiiyaan	;indra.h div;a.h pratim;aanam p.rthivy;aa.h v;i;svaa veda s;avanaa h;anti ;s;u.s.nam mah;iim cit dy;aam ;aa atanot s;uurye.na caask;ambha cit sk;ambhanena sk;abhiiyaan
duur;a.m k;ila pratham;aa jagmur aasaam ;indrasya y;aa.h prasav;e sasr;ur ;aapa.h kv:a svid ;agra.m kv:a budhn;a aasaam ;aapo m;adhya.m kv:a vo nuun;am ;anta.h	duur;am k;ila pratham;aa.h jagmu.h aasaam ;indrasya y;aa.h prasav;e sasr;u.h ;aapa.h kv:a svit ;agram kv:a budhn;a.h aasaam ;aapa.h m;adhyam kv:a va.h nuun;am ;anta.h
y;as te r;atho m;anaso j;aviiyaan ;endra t;ena somap;eyaaya yaahi t;uuyam ;aa te h;araya.h pr;a dravantu y;ebhir y;aasi v;.r.sabhir m;andamaana.h	y;a.h te r;atha.h m;anasa.h j;aviiyaan ;aa indra t;ena somap;eyaaya yaahi t;uuyam ;aa te h;araya.h pr;a dravantu y;ebhi.h y;aasi v;.r.sabhi.h m;andamaana.h
h;aritvataa v;arcasaa s;uuryasya ;sr;e.s.thai ruupa;is tanv:a.m spar;sayasva asm;aabhir indra s;akhibhir huvaan;a.h sadhriiciin;o maadayasvaa ni.s;adya	h;aritvataa v;arcasaa s;uuryasya ;sr;e.s.thai.h ruupa;i.h tanv:am spar;sayasva asm;aabhi.h indra s;akhibhi.h huvaan;a.h sadhriiciin;a.h maadayasva+ ni.s;adya
v;i h;i tv;aam indra purudh;aa j;anaaso hit;aprayaso v.r.sabha hv;ayante asm;aaka.m te m;adhumattamaaniim;aa bhuvan s;avanaa t;e.su harya	v;i h;i tv;aam indra purudh;aa j;anaasa.h hit;aprayasa.h v.r.sabha hv;ayante asm;aakam te m;adhumattamaani im;aa bhuvan s;avanaa t;e.su harya
pr;a ta indra puurvy;aa.ni pr;a nuun;a.m viiry:aa vocam pratham;aa k.rt;aani satiin;amanyur a;srathaayo ;adri.m suvedan;aam ak.r.nor br;ahma.ne g;aam	pr;a te indra puurvy;aa.ni pr;a nuun;am viiry:aa vocam pratham;aa k.rt;aani satiin;amanyu.h a;srathaaya.h ;adrim suvedan;aam ak.r.no.h br;ahma.ne g;aam
n;i .s;u siida ga.napate ga.n;e.su tv;aam aahur v;ipratama.m kaviin;aam n;a .rt;e tv;at kriyate k;i.m can;aar;e mah;aam ark;am maghava;n citr;am arca	n;i s;u siida ga.napate ga.n;e.su tv;aam aahu.h v;ipratamam kaviin;aam n;a .rt;e tv;at kriyate k;im can;a aar;e mah;aam ark;am maghavan citr;am arca
v.rtr;e.na y;ad ;ahinaa b;ibhrad ;aayudhaa sam;asthithaa yudh;aye ;s;a.msam aav;ide v;i;sve te ;atra mar;uta.h sah;a tm;an;aavardhann ugra mahim;aanam indriy;am	v.rtr;e.na y;at ;ahinaa b;ibhrat ;aayudhaa sam;asthithaa.h yudh;aye ;s;a.msam aav;ide v;i;sve te ;atra mar;uta.h sah;a tm;anaa ;avardhan ugra mahim;aanam indriy;am
v;i;sve dev;aaso ;adha v;.r.s.nyaani t;e 'vardhayan s;omavatyaa vacasy;ayaa raddh;a.m v.rtr;am ;ahim ;indrasya h;anmanaagn;ir n;a j;ambhais t.r.sv ;annam aavayat	v;i;sve dev;aasa.h ;adha v;.r.s.nyaani te ;avardhayan s;omavatyaa vacasy;ayaa raddh;am v.rtr;am ;ahim ;indrasya h;anmanaa agn;i.h n;a j;ambhai.h t.r.s;u ;annam aavayat
tisr;o de.s.tr;aaya n;ir.rtiir ;upaasate diirgha;sr;uto v;i h;i jaan;anti v;ahnaya.h t;aasaa.m n;i cikyu.h kav;ayo nid;aanam p;are.su y;aa g;uhye.su vrat;e.su	tisr;a.h de.s.tr;aaya n;ir.rtii.h ;upa aasate diirgha;sr;uta.h v;i h;i jaan;anti v;ahnaya.h t;aasaam n;i cikyu.h kav;aya.h nid;aanam p;are.su y;aa.h g;uhye.su vrat;e.su
c;aturda;saany;e mahim;aano asya t;a.m dh;iiraa vaac;aa pr;a .nayanti sapt;a ;aapnaana.m tiirth;a.m k;a ih;a pr;a vocad y;ena path;aa prap;ibante sut;asya	c;aturda;sa any;e mahim;aana.h asya t;am dh;iiraa.h vaac;aa pr;a nayanti sapt;a ;aapnaanam tiirth;am k;a.h ih;a pr;a vocat y;ena path;aa prap;ibante sut;asya
sahasradh;aa pa;ncada;s;aany ukth;aa y;aavad dy;aavaap.rthiv;ii t;aavad ;it t;at sahasradh;aa mahim;aana.h sah;asra.m y;aavad br;ahma v;i.s.thita.m t;aavatii v;aak	sahasradh;aa pa;ncada;s;aani ukth;aa y;aavat dy;aavaap.rthiv;ii t;aavat ;it t;at sahasradh;aa mahim;aana.h sah;asram y;aavat br;ahma v;i.s.thitam t;aavatii v;aak
agn;ir ha n;aama dhaayi d;ann ap;astama.h s;a.m y;o v;anaa yuv;ate bh;asmanaa dat;aa abhipram;uraa juhv:aa svadhvar;a in;o n;a pr;othamaano y;avase v;.r.saa	agn;i.h ha n;aama dhaayi d;an ap;astama.h s;am y;a.h v;anaa yuv;ate bh;asmanaa dat;aa abhipram;uraa juhv:aa svadhvar;a.h in;a.h n;a pr;othamaana.h y;avase v;.r.saa
t;a.m vo v;i.m n;a dru.s;ada.m dev;am ;andhasa ;indum pr;othantam prav;apantam ar.nav;am aas;aa v;ahni.m n;a ;soc;i.saa virap;s;inam m;ahivrata.m n;a sar;ajantam ;adhvana.h	t;am va.h v;im n;a dru.s;adam dev;am ;andhasa.h ;indum pr;othantam prav;apantam ar.nav;am aas;aa v;ahnim n;a ;soc;i.saa virap;s;inam m;ahivratam n;a sar;ajantam ;adhvana.h
v;i y;asya te jrayasaan;asyaajara dh;ak.sor n;a v;aataa.h p;ari s;anty ;acyutaa.h ;aa ra.nv;aaso y;uyudhayo n;a satvan;a.m trit;a.m na;santa pr;a ;si.s;anta i.s.t;aye	v;i y;asya te jrayasaan;asya ajara dh;ak.so.h n;a v;aataa.h p;ari s;anti ;acyutaa.h ;aa ra.nv;aasa.h y;uyudhaya.h n;a satvan;am trit;am na;santa pr;a ;si.s;anta.h i.s.t;aye
ev;aagn;ir m;artai.h sah;a suur;ibhir v;asu .s.tave s;ahasa.h suun;aro n;.rbhi.h mitr;aaso n;a y;e s;udhitaa .rtaay;avo dy;aavo n;a dyumna;ir abh;i s;anti m;aanu.saan	ev;a agn;i.h m;artai.h sah;a suur;ibhi.h v;asu.h stave s;ahasa.h suun;ara.h n;.rbhi.h mitr;aasa.h n;a y;e s;udhitaa.h .rtaay;ava.h dy;aava.h n;a dyumna;i.h abh;i s;anti m;aanu.saan
asy;a piba k.sum;ata.h pr;asthitasy;endra s;omasya v;aram ;aa sut;asya svastid;aa m;anasaa maadayasvaarvaaciin;o rev;ate sa;ubhagaaya	asy;a piba k.sum;ata.h pr;asthitasya ;indra s;omasya v;aram ;aa sut;asya svastid;aa.h m;anasaa maadayasva arvaaciin;a.h rev;ate sa;ubhagaaya
mam;attu tvaa divy;a.h s;oma indra mam;attu y;a.h suuy;ate p;aarthive.su mam;attu y;ena v;ariva;s cak;artha mam;attu y;ena niri.n;aasi ;s;atruun	mam;attu tvaa divy;a.h s;oma.h indra mam;attu y;a.h suuy;ate p;aarthive.su mam;attu y;ena v;ariva.h cak;artha mam;attu y;ena niri.n;aasi ;s;atruun
vy :ary;a indra tanuhi ;sr;avaa.msy ;oja sthir;eva dh;anvano 'bh;imaatii.h asmadry:ag vaav.rdhaan;a.h s;ahobhir ;anibh.r.s.tas tanv:a.m vaav.rdhasva	v;i ary;a.h indra tanuhi ;sr;avaa.msi ;oja.h sthir;aa iva dh;anvana.h abh;imaatii.h asmadry:ak vaav.rdhaan;a.h s;ahobhi.h ;anibh.r.s.ta.h tanv:am vaav.rdhasva
addh;iid indra pr;asthitem;aa hav;ii.m.si c;ano dadhi.sva pacat;ot;a s;omam pr;ayasvanta.h pr;ati haryaamasi tvaa saty;aa.h santu y;ajamaanasya k;aamaa.h	addh;i ;it indra pr;asthitaa im;aa hav;ii.m.si c;ana.h dadhi.sva pacat;aa ut;a s;omam pr;ayasvanta.h pr;ati haryaamasi tvaa saty;aa.h santu y;ajamaanasya k;aamaa.h
n;a v;aa u dev;aa.h k.s;udham ;id vadh;a.m dadur ut;aa;sitam ;upa gachanti m.rty;ava.h ut;o ray;i.h p.r.nat;o n;opa dasyaty ut;aap.r.nan mar.dit;aara.m n;a vindate	n;a va;i u dev;aa.h k.s;udham ;it vadh;am dadu.h ut;a ;aa;sitam ;upa gachanti m.rty;ava.h ut;a u ray;i.h p.r.nat;a.h n;a ;upa dasyati ut;a ;ap.r.nan mar.dit;aaram n;a vindate
y;a aadhr;aaya cakamaan;aaya pitv;o 'nnavaan s;an raphit;aayopajagm;u.se sthir;am m;ana.h k.r.nut;e s;evate pur;ot;o cit s;a mar.dit;aara.m n;a vindate	y;a.h aadhr;aaya cakamaan;aaya pitv;a.h ;annavaan s;an raphit;aaya upajagm;u.se sthir;am m;ana.h k.r.nut;e s;evate pur;aa ut;a u cit s;a mar.dit;aaram n;a vindate
;agne h;a.msi ny :atr;i.na.m d;iidyan m;artye.sv ;aa sv;e k.s;aye ;sucivrata	;agne h;a.msi n;i atr;i.nam d;iidyat m;artye.su ;aa sv;e k.s;aye ;sucivrata
;ut ti.s.thasi sv:aahuto gh.rt;aani pr;ati modase y;at tvaa sr;uca.h sam;asthiran	;ut ti.s.thasi sv:aahuta.h gh.rt;aani pr;ati modase y;at tvaa sr;uca.h sam;asthiran
gh.rt;enaagn;i.h s;am ajyate m;adhupratiika ;aahuta.h r;ocamaano vibh;aavasu.h	gh.rt;ena agn;i.h s;am ajyate m;adhupratiika.h ;aahuta.h r;ocamaana.h vibh;aavasu.h
j;aramaa.na.h s;am idhyase dev;ebhyo havyavaahana t;a.m tvaa havanta m;artyaa.h	j;aramaa.na.h s;am idhyase dev;ebhya.h havyavaahana t;am tvaa havanta m;artyaa.h
;adaabhyena ;soc;i.s;aagne r;ak.sas tv;a.m daha gop;aa .rt;asya diidihi	;adaabhyena ;soc;i.saa ;agne r;ak.sa.h tv;am daha gop;aa.h .rt;asya diidihi
;iti v;aa ;iti me m;ano g;aam ;a;sva.m sanuyaam ;iti kuv;it s;omasy;aapaam ;iti	;iti va;i ;iti me m;ana.h g;aam ;a;svam sanuyaam ;iti kuv;it s;omasya ;apaam ;iti
;un maa piit;aa aya.msata r;atham ;a;svaa ivaa;s;ava.h kuv;it s;omasy;aapaam ;iti	;ut maa piit;aa.h aya.msata r;atham ;a;svaa.h iva aa;s;ava.h kuv;it s;omasya ;apaam ;iti
ah;a.m t;a.s.teva vandh;uram p;ary acaami h.rd;aa mat;im kuv;it s;omasy;aapaam ;iti	ah;am t;a.s.taa iva vandh;uram p;ari acaami h.rd;aa mat;im kuv;it s;omasya ;apaam ;iti
nah;i me ak.sip;ac can;aachaantsu.h p;a;nca k.r.s.t;aya.h kuv;it s;omasy;aapaam ;iti	nah;i me ak.sip;at can;a ;achaantsu.h p;a;nca k.r.s.t;aya.h kuv;it s;omasya ;apaam ;iti
nah;i me r;odasii ubh;e any;am pak.s;a.m can;a pr;ati kuv;it s;omasy;aapaam ;iti	nah;i me r;odasii ubh;e any;am pak.s;am can;a pr;ati kuv;it s;omasya ;apaam ;iti
abh;i dy;aam mahin;aa bhuvam abh:iim;aam p.rthiv;iim mah;iim kuv;it s;omasy;aapaam ;iti	abh;i dy;aam mahin;aa bhuvam abh;i im;aam p.rthiv;iim mah;iim kuv;it s;omasya ;apaam ;iti
