samhita	pada
tv;am pur;uu.ny ;aa bharaa sv;a;svyaa y;ebhir m;a.msai niv;acanaani ;s;a.msan sug;ebhir v;i;svaa durit;aa tarema vid;o .s;u .na urviy;aa gaadh;am ady;a	tv;am pur;uu.ni ;aa bhara+ sv;a;svyaa y;ebhi.h m;a.msai niv;acanaani ;s;a.msan sug;ebhi.h v;i;svaa durit;aa tarema vid;a u s;u na.h urviy;aa gaadh;am ady;a
gharm;aa s;amantaa triv;.rta.m vy :aapatus t;ayor j;u.s.tim maatar;i;svaa jagaama div;as p;ayo d;idhi.saa.naa ave.san vid;ur dev;aa.h sah;asaamaanam ark;am	gharm;aa s;amantaa triv;.rtam v;i aapatu.h t;ayo.h j;u.s.tim maatar;i;svaa jagaama div;a.h p;aya.h d;idhi.saa.naa.h ave.san vid;u.h dev;aa.h sah;asaamaanam ark;am
tisr;o de.s.tr;aaya n;ir.rtiir ;upaasate diirgha;sr;uto v;i h;i jaan;anti v;ahnaya.h t;aasaa.m n;i cikyu.h kav;ayo nid;aanam p;are.su y;aa g;uhye.su vrat;e.su	tisr;a.h de.s.tr;aaya n;ir.rtii.h ;upa aasate diirgha;sr;uta.h v;i h;i jaan;anti v;ahnaya.h t;aasaam n;i cikyu.h kav;aya.h nid;aanam p;are.su y;aa.h g;uhye.su vrat;e.su
c;atu.skapardaa yuvat;i.h sup;e;saa gh.rt;apratiikaa vay;unaani vaste t;asyaa.m supar.n;aa v;.r.sa.naa n;i .sedatur y;atra dev;aa dadhir;e bhaagadh;eyam	c;atu.skapardaa yuvat;i.h sup;e;saa.h gh.rt;apratiikaa vay;unaani vaste t;asyaam supar.n;aa v;.r.sa.naa n;i sedatu.h y;atra dev;aa.h dadhir;e bhaagadh;eyam
;eka.h supar.n;a.h s;a samudr;am ;aa vive;sa s;a id;a.m v;i;svam bh;uvana.m v;i ca.s.te t;am p;aakena m;anasaapa;syam ;antitas t;am maat;aa re.dhi s;a u re.dhi maat;aram	;eka.h supar.n;a.h s;a samudr;am ;aa vive;sa s;a.h ! id;am v;i;svam bh;uvanam v;i ca.s.te t;am p;aakena m;anasaa apa;syam ;antita.h t;am maat;aa re.dhi s;a.h ! u re.dhi maat;aram
supar.n;a.m v;ipraa.h kav;ayo v;acobhir ;eka.m s;antam bahudh;aa kalpayanti ch;andaa.msi ca d;adhato adhvar;e.su gr;ahaan s;omasya mimate dv;aada;sa	supar.n;am v;ipraa.h kav;aya.h v;acobhi.h ;ekam s;antam bahudh;aa kalpayanti ch;andaa.msi ca d;adhata.h adhvar;e.su gr;ahaan s;omasya mimate dv;aada;sa
.sa.ttri.m;s;aa.m;s ca cat;ura.h kalp;ayanta;s ch;andaa.msi ca d;adhata aadvaada;s;am yaj;n;a.m vim;aaya kav;ayo manii.s;a .rksaam;aabhyaam pr;a r;atha.m vartayanti	.sa.ttri.m;s;aan ca cat;ura.h kalp;ayanta.h ch;andaa.msi ca d;adhata.h aadvaada;s;am yaj;n;am vim;aaya kav;aya.h manii.s;aa .rksaam;aabhyaam pr;a r;atham vartayanti
c;aturda;saany;e mahim;aano asya t;a.m dh;iiraa vaac;aa pr;a .nayanti sapt;a ;aapnaana.m tiirth;a.m k;a ih;a pr;a vocad y;ena path;aa prap;ibante sut;asya	c;aturda;sa any;e mahim;aana.h asya t;am dh;iiraa.h vaac;aa pr;a nayanti sapt;a ;aapnaanam tiirth;am k;a.h ih;a pr;a vocat y;ena path;aa prap;ibante sut;asya
sahasradh;aa pa;ncada;s;aany ukth;aa y;aavad dy;aavaap.rthiv;ii t;aavad ;it t;at sahasradh;aa mahim;aana.h sah;asra.m y;aavad br;ahma v;i.s.thita.m t;aavatii v;aak	sahasradh;aa pa;ncada;s;aani ukth;aa y;aavat dy;aavaap.rthiv;ii t;aavat ;it t;at sahasradh;aa mahim;aana.h sah;asram y;aavat br;ahma v;i.s.thitam t;aavatii v;aak
k;a;s ch;andasaa.m y;ogam ;aa veda dh;iira.h k;o dh;i.s.nyaam pr;ati v;aacam papaada k;am .rtv;ijaam a.s.tam;a.m ;s;uuram aahur h;arii ;indrasya n;i cikaaya k;a.h svit	k;a.h ch;andasaam y;ogam ;aa veda dh;iira.h k;a.h dh;i.s.nyaam pr;ati v;aacam papaada k;am .rtv;ijaam a.s.tam;am ;s;uuram aahu.h h;arii ;indrasya n;i cikaaya k;a.h svit
bh;uumyaa ;antam p;ary ;eke caranti r;athasya dhuur.s;u yukt;aaso asthu.h ;sr;amasya daay;a.m v;i bhajanty ebhyo yad;aa yam;o bh;avati harmy;e hit;a.h	bh;uumyaa.h ;antam p;ari ;eke caranti r;athasya dhuur.s;u yukt;aasa.h asthu.h ;sr;amasya daay;am v;i bhajanti ebhya.h yad;aa yam;a.h bh;avati harmy;e hit;a.h
citr;a ;ic ch;i;sos t;aru.nasya vak.s;atho n;a y;o maat;araav apy;eti dh;aatave anuudh;aa y;adi j;iijanad ;adhaa ca n;u vav;ak.sa sady;o m;ahi duuty:a.m c;aran	citr;a.h ;it ;s;i;so.h t;aru.nasya vak.s;atha.h n;a y;a.h maat;arau apy;eti dh;aatave anuudh;aa.h y;adi j;iijanat ;adha+ ca n;u vav;ak.sa sady;a.h m;ahi duuty:am c;aran
agn;ir ha n;aama dhaayi d;ann ap;astama.h s;a.m y;o v;anaa yuv;ate bh;asmanaa dat;aa abhipram;uraa juhv:aa svadhvar;a in;o n;a pr;othamaano y;avase v;.r.saa	agn;i.h ha n;aama dhaayi d;an ap;astama.h s;am y;a.h v;anaa yuv;ate bh;asmanaa dat;aa abhipram;uraa juhv:aa svadhvar;a.h in;a.h n;a pr;othamaana.h y;avase v;.r.saa
t;a.m vo v;i.m n;a dru.s;ada.m dev;am ;andhasa ;indum pr;othantam prav;apantam ar.nav;am aas;aa v;ahni.m n;a ;soc;i.saa virap;s;inam m;ahivrata.m n;a sar;ajantam ;adhvana.h	t;am va.h v;im n;a dru.s;adam dev;am ;andhasa.h ;indum pr;othantam prav;apantam ar.nav;am aas;aa v;ahnim n;a ;soc;i.saa virap;s;inam m;ahivratam n;a sar;ajantam ;adhvana.h
v;i y;asya te jrayasaan;asyaajara dh;ak.sor n;a v;aataa.h p;ari s;anty ;acyutaa.h ;aa ra.nv;aaso y;uyudhayo n;a satvan;a.m trit;a.m na;santa pr;a ;si.s;anta i.s.t;aye	v;i y;asya te jrayasaan;asya ajara dh;ak.so.h n;a v;aataa.h p;ari s;anti ;acyutaa.h ;aa ra.nv;aasa.h y;uyudhaya.h n;a satvan;am trit;am na;santa pr;a ;si.s;anta.h i.s.t;aye
s;a ;id agn;i.h k;a.nvatama.h k;a.nvasakhaary;a.h p;arasy;aantarasya t;aru.sa.h agn;i.h paatu g.r.nat;o agn;i.h suur;iin agn;ir dadaatu t;e.saam ;avo na.h	s;a.h ! ;it agn;i.h k;a.nvatama.h k;a.nvasakhaa ary;a.h p;arasya ;antarasya t;aru.sa.h agn;i.h paatu g.r.nat;a.h agn;i.h suur;iin agn;i.h dadaatu t;e.saam ;ava.h na.h
vaaj;intamaaya s;ahyase supitrya t.r.s;u cy;avaano ;anu jaat;avedase anudr;e cid y;o dh.r.sat;aa v;ara.m sat;e mah;intamaaya dh;anvan;ed avi.syat;e	vaaj;intamaaya s;ahyase supitrya t.r.s;u cy;avaana.h ;anu jaat;avedase anudr;e cit y;a.h dh.r.sat;aa v;aram sat;e mah;intamaaya dh;anvanaa ;it avi.syat;e
ev;aagn;ir m;artai.h sah;a suur;ibhir v;asu .s.tave s;ahasa.h suun;aro n;.rbhi.h mitr;aaso n;a y;e s;udhitaa .rtaay;avo dy;aavo n;a dyumna;ir abh;i s;anti m;aanu.saan	ev;a agn;i.h m;artai.h sah;a suur;ibhi.h v;asu.h stave s;ahasa.h suun;ara.h n;.rbhi.h mitr;aasa.h n;a y;e s;udhitaa.h .rtaay;ava.h dy;aava.h n;a dyumna;i.h abh;i s;anti m;aanu.saan
;uurjo napaat sahasaavann ;iti tvopastut;asya vandate v;.r.saa v;aak tv;aa.m sto.saama tv;ayaa suv;iiraa dr;aaghiiya ;aayu.h pratar;a.m d;adhaanaa.h	;uurja.h napaat sahasaavan ;iti tvaa upastut;asya vandate v;.r.saa v;aak tv;aam sto.saama tv;ayaa suv;iiraa.h dr;aaghiiya.h ;aayu.h pratar;am d;adhaanaa.h
;iti tvaagne v.r.s.tih;avyasya putr;aa upastut;aasa ;.r.sayo 'vocan t;aa.m;s ca paah;i g.r.nat;a;s ca suur;iin v;a.sa.d v;a.sa.d ;ity uurdhv;aaso anak.san n;amo n;ama ;ity uurdhv;aaso anak.san	;iti tvaa agne v.r.s.tih;avyasya putr;aa.h upastut;aasa.h ;.r.saya.h avocan t;aan ca paah;i g.r.nat;a.h ca suur;iin v;a.sa.t v;a.sa.t ;iti uurdhv;aasa.h anak.san n;ama.h n;ama.h ;iti uurdhv;aasa.h anak.san
p;ibaa s;omam mahat;a indriy;aaya p;ibaa v.rtr;aaya h;antave ;savi.s.tha p;iba raay;e ;s;avase huuy;amaana.h p;iba m;adhvas t.rp;ad indr;aa v.r.sasva	p;iba+ s;omam mahat;e indriy;aaya p;iba+ v.rtr;aaya h;antave ;savi.s.tha p;iba raay;e ;s;avase huuy;amaana.h p;iba m;adhva.h t.rp;at indra ;aa v.r.sasva
asy;a piba k.sum;ata.h pr;asthitasy;endra s;omasya v;aram ;aa sut;asya svastid;aa m;anasaa maadayasvaarvaaciin;o rev;ate sa;ubhagaaya	asy;a piba k.sum;ata.h pr;asthitasya ;indra s;omasya v;aram ;aa sut;asya svastid;aa.h m;anasaa maadayasva arvaaciin;a.h rev;ate sa;ubhagaaya
mam;attu tvaa divy;a.h s;oma indra mam;attu y;a.h suuy;ate p;aarthive.su mam;attu y;ena v;ariva;s cak;artha mam;attu y;ena niri.n;aasi ;s;atruun	mam;attu tvaa divy;a.h s;oma.h indra mam;attu y;a.h suuy;ate p;aarthive.su mam;attu y;ena v;ariva.h cak;artha mam;attu y;ena niri.n;aasi ;s;atruun
;aa dvib;arhaa amin;o yaatv ;indro v;.r.saa h;aribhyaam p;ari.siktam ;andha.h g;avy ;aa sut;asya pr;abh.rtasya m;adhva.h satr;aa kh;edaam aru;sah;aa v.r.sasva	;aa dvib;arhaa.h amin;a.h yaatu ;indra.h v;.r.saa h;aribhyaam p;ari.siktam ;andha.h g;avi ;aa sut;asya pr;abh.rtasya m;adhva.h satr;aa kh;edaam aru;sah;aa ;aa v.r.sasva
n;i tigm;aani bhraa;s;ayan bhr;aa;syaany ;ava sthir;aa tanuhi yaatuj;uunaam ugr;aaya te s;aho b;ala.m dadaami prat;iityaa ;s;atruun vigad;e.su v.r;sca	n;i tigm;aani bhraa;s;ayan bhr;aa;syaani ;ava sthir;aa tanuhi yaatuj;uunaam ugr;aaya te s;aha.h b;alam dadaami prat;iitya+ ;s;atruun vigad;e.su v.r;sca
vy :ary;a indra tanuhi ;sr;avaa.msy ;oja sthir;eva dh;anvano 'bh;imaatii.h asmadry:ag vaav.rdhaan;a.h s;ahobhir ;anibh.r.s.tas tanv:a.m vaav.rdhasva	v;i ary;a.h indra tanuhi ;sr;avaa.msi ;oja.h sthir;aa iva dh;anvana.h abh;imaatii.h asmadry:ak vaav.rdhaan;a.h s;ahobhi.h ;anibh.r.s.ta.h tanv:am vaav.rdhasva
id;a.m hav;ir maghavan t;ubhya.m raat;am pr;ati samraa.d ;ah.r.naano g.rbhaaya t;ubhya.m sut;o maghavan t;ubhyam pakv:o 'ddh:iindra p;iba ca pr;asthitasya	id;am hav;i.h maghavan t;ubhyam raat;am pr;ati samraa.t ;ah.r.naana.h g.rbhaaya t;ubhyam sut;a.h maghavan t;ubhyam pakv;a.h addh;i indra p;iba ca pr;asthitasya
addh;iid indra pr;asthitem;aa hav;ii.m.si c;ano dadhi.sva pacat;ot;a s;omam pr;ayasvanta.h pr;ati haryaamasi tvaa saty;aa.h santu y;ajamaanasya k;aamaa.h	addh;i ;it indra pr;asthitaa im;aa hav;ii.m.si c;ana.h dadhi.sva pacat;aa ut;a s;omam pr;ayasvanta.h pr;ati haryaamasi tvaa saty;aa.h santu y;ajamaanasya k;aamaa.h
pr;endraagn;ibhyaa.m suvacasy;aam iyarmi s;indhaav iva pr;eraya.m n;aavam arka;i.h ;ayaa iva p;ari caranti dev;aa y;e asm;abhya.m dhanad;aa udbh;ida;s ca	pr;a indraagn;ibhyaam suvacasy;aam iyarmi s;indhau iva pr;a iirayam n;aavam arka;i.h ;ayaa.h iva p;ari caranti dev;aa.h y;e asm;abhyam dhanad;aa.h udbh;ida.h ca
n;a v;aa u dev;aa.h k.s;udham ;id vadh;a.m dadur ut;aa;sitam ;upa gachanti m.rty;ava.h ut;o ray;i.h p.r.nat;o n;opa dasyaty ut;aap.r.nan mar.dit;aara.m n;a vindate	n;a va;i u dev;aa.h k.s;udham ;it vadh;am dadu.h ut;a ;aa;sitam ;upa gachanti m.rty;ava.h ut;a u ray;i.h p.r.nat;a.h n;a ;upa dasyati ut;a ;ap.r.nan mar.dit;aaram n;a vindate
y;a aadhr;aaya cakamaan;aaya pitv;o 'nnavaan s;an raphit;aayopajagm;u.se sthir;am m;ana.h k.r.nut;e s;evate pur;ot;o cit s;a mar.dit;aara.m n;a vindate	y;a.h aadhr;aaya cakamaan;aaya pitv;a.h ;annavaan s;an raphit;aaya upajagm;u.se sthir;am m;ana.h k.r.nut;e s;evate pur;aa ut;a u cit s;a mar.dit;aaram n;a vindate
s;a ;id bhoj;o y;o g.rh;ave d;adaaty ;annakaamaaya c;arate k.r;s;aaya ;aram asmai bhavati y;aamahuutaa ut;aapar;ii.su k.r.nute s;akhaayam	s;a.h ! ;it bhoj;a.h y;a.h g.rh;ave d;adaati ;annakaamaaya c;arate k.r;s;aaya ;aram asmai bhavati y;aamahuutau ut;a apar;ii.su k.r.nute s;akhaayam
n;a s;a s;akhaa y;o n;a d;adaati s;akhye sacaabh;uve s;acamaanaaya pitv;a.h ;apaasmaat pr;eyaan n;a t;ad ;oko asti p.r.n;antam any;am ;ara.na.m cid ichet	n;a s;a s;akhaa y;a.h n;a d;adaati s;akhye sacaabh;uve s;acamaanaaya pitv;a.h ;apa asmaat pr;a iyaat n;a t;at ;oka.h asti p.r.n;antam any;am ;ara.nam cit ichet
p.r.niiy;aad ;in n;aadhamaanaaya t;avyaan dr;aaghiiyaa.msam ;anu pa;syeta p;anthaam ;o h;i v;artante r;athyeva cakr;aany;am-anyam ;upa ti.s.thanta r;aaya.h	p.r.niiy;aat ;it n;aadhamaanaaya t;avyaan dr;aaghiiyaa.msam ;anu pa;syeta p;anthaam ;aa u h;i v;artante r;athyaa iva cakr;aa any;am-anyam ;upa ti.s.thanta r;aaya.h
m;ogham ;anna.m vindate ;apracetaa.h saty;am braviimi vadh;a ;it s;a t;asya n;aaryam;a.nam p;u.syati n;o s;akhaaya.m k;evalaagho bhavati kevalaad;ii	m;ogham ;annam vindate ;apracetaa.h saty;am braviimi vadh;a.h ;it s;a t;asya n;a aryam;a.nam p;u.syati n;a u s;akhaayam k;evalaagha.h bhavati kevalaad;ii
k.r.s;ann ;it ph;aala ;aa;sita.m k.r.noti y;ann ;adhvaanam ;apa v.r:nkte car;itrai.h v;adan brahm;aavadato v;aniiyaan p.r.n;ann aap;ir ;ap.r.nantam abh;i .syaat	k.r.s;an ;it ph;aala.h ;aa;sitam k.r.noti y;an ;adhvaanam ;apa v.r:nkte car;itrai.h v;adan brahm;aa ;avadata.h v;aniiyaan p.r.n;an aap;i.h ;ap.r.nantam abh;i syaat
;ekapaad bh;uuyo dvip;ado v;i cakrame dvip;aat trip;aadam abhy :eti pa;sc;aat c;atu.spaad eti dvip;adaam abhisvar;e samp;a;syan pa:nkt;iir upat;i.s.thamaana.h	;ekapaat bh;uuya.h dvip;ada.h v;i cakrame dvip;aat trip;aadam abh;i eti pa;sc;aat c;atu.spaat eti dvip;adaam abhisvar;e samp;a;syan pa:nkt;ii.h upat;i.s.thamaana.h
sama;u cid dh;astau n;a sam;a.m vivi.s.ta.h sammaat;araa cin n;a sam;a.m duhaate yam;ayo;s cin n;a sam;aa viiry:aa.ni j;naat;ii cit s;antau n;a sam;am p.r.niita.h	sama;u cit h;astau n;a sam;am vivi.s.ta.h sammaat;araa cit n;a sam;am duhaate yam;ayo.h cit n;a sam;aa viiry:aa.ni j;naat;ii cit s;antau n;a sam;am p.r.niita.h
;agne h;a.msi ny :atr;i.na.m d;iidyan m;artye.sv ;aa sv;e k.s;aye ;sucivrata	;agne h;a.msi n;i atr;i.nam d;iidyat m;artye.su ;aa sv;e k.s;aye ;sucivrata
;ut ti.s.thasi sv:aahuto gh.rt;aani pr;ati modase y;at tvaa sr;uca.h sam;asthiran	;ut ti.s.thasi sv:aahuta.h gh.rt;aani pr;ati modase y;at tvaa sr;uca.h sam;asthiran
s;a ;aahuto v;i rocate 'gn;ir ii.d;enyo gir;aa sruc;aa pr;atiikam ajyate	s;a.h ! ;aahuta.h v;i rocate agn;i.h ii.d;enya.h gir;aa sruc;aa pr;atiikam ajyate
gh.rt;enaagn;i.h s;am ajyate m;adhupratiika ;aahuta.h r;ocamaano vibh;aavasu.h	gh.rt;ena agn;i.h s;am ajyate m;adhupratiika.h ;aahuta.h r;ocamaana.h vibh;aavasu.h
j;aramaa.na.h s;am idhyase dev;ebhyo havyavaahana t;a.m tvaa havanta m;artyaa.h	j;aramaa.na.h s;am idhyase dev;ebhya.h havyavaahana t;am tvaa havanta m;artyaa.h
t;am martaa ;amartya.m gh.rt;enaagn;i.m saparyata ;adaabhya.m g.rh;apatim	t;am martaa.h ;amartyam gh.rt;ena agn;im saparyata ;adaabhyam g.rh;apatim
;adaabhyena ;soc;i.s;aagne r;ak.sas tv;a.m daha gop;aa .rt;asya diidihi	;adaabhyena ;soc;i.saa ;agne r;ak.sa.h tv;am daha gop;aa.h .rt;asya diidihi
s;a tv;am agne pr;atiikena pr;aty o.sa yaatudhaany:a.h uruk.s;aye.su d;iidyat	s;a tv;am agne pr;atiikena pr;ati o.sa yaatudhaany:a.h uruk.s;aye.su d;iidyat
t;a.m tvaa giirbh;ir uruk.s;ayaa havyav;aaha.m s;am iidhire y;aji.s.tham m;aanu.se j;ane	t;am tvaa giirbh;i.h uruk.s;ayaa havyav;aaham s;am iidhire y;aji.s.tham m;aanu.se j;ane
;iti v;aa ;iti me m;ano g;aam ;a;sva.m sanuyaam ;iti kuv;it s;omasy;aapaam ;iti	;iti va;i ;iti me m;ana.h g;aam ;a;svam sanuyaam ;iti kuv;it s;omasya ;apaam ;iti
pr;a v;aataa iva d;odhata ;un maa piit;aa aya.msata kuv;it s;omasy;aapaam ;iti	pr;a v;aataa.h iva d;odhata.h ;ut maa piit;aa.h aya.msata kuv;it s;omasya ;apaam ;iti
;un maa piit;aa aya.msata r;atham ;a;svaa ivaa;s;ava.h kuv;it s;omasy;aapaam ;iti	;ut maa piit;aa.h aya.msata r;atham ;a;svaa.h iva aa;s;ava.h kuv;it s;omasya ;apaam ;iti
;upa maa mat;ir asthita vaa;sr;aa putr;am iva priy;am kuv;it s;omasy;aapaam ;iti	;upa maa mat;i.h asthita vaa;sr;aa putr;am iva priy;am kuv;it s;omasya ;apaam ;iti
ah;a.m t;a.s.teva vandh;uram p;ary acaami h.rd;aa mat;im kuv;it s;omasy;aapaam ;iti	ah;am t;a.s.taa iva vandh;uram p;ari acaami h.rd;aa mat;im kuv;it s;omasya ;apaam ;iti
nah;i me ak.sip;ac can;aachaantsu.h p;a;nca k.r.s.t;aya.h kuv;it s;omasy;aapaam ;iti	nah;i me ak.sip;at can;a ;achaantsu.h p;a;nca k.r.s.t;aya.h kuv;it s;omasya ;apaam ;iti
nah;i me r;odasii ubh;e any;am pak.s;a.m can;a pr;ati kuv;it s;omasy;aapaam ;iti	nah;i me r;odasii ubh;e any;am pak.s;am can;a pr;ati kuv;it s;omasya ;apaam ;iti
abh;i dy;aam mahin;aa bhuvam abh:iim;aam p.rthiv;iim mah;iim kuv;it s;omasy;aapaam ;iti	abh;i dy;aam mahin;aa bhuvam abh;i im;aam p.rthiv;iim mah;iim kuv;it s;omasya ;apaam ;iti
h;antaah;am p.rthiv;iim im;aa.m n;i dadhaaniih;a veh;a vaa kuv;it s;omasy;aapaam ;iti	h;anta ah;am p.rthiv;iim im;aam n;i dadhaani ih;a vaa ih;a vaa kuv;it s;omasya ;apaam ;iti
o.s;am ;it p.rthiv;iim ah;a.m ja:ngh;anaaniih;a veh;a vaa kuv;it s;omasy;aapaam ;iti	o.s;am ;it p.rthiv;iim ah;am ja:ngh;anaani ih;a vaa ih;a vaa kuv;it s;omasya ;apaam ;iti
div;i me any;a.h pak.s:o 'dh;o any;am aciik.r.sam kuv;it s;omasy;aapaam ;iti	div;i me any;a.h pak.s;a.h adh;a.h any;am aciik.r.sam kuv;it s;omasya ;apaam ;iti
ah;am asmi mahaamah:o 'bhinabhy;am ;udii.sita.h kuv;it s;omasy;aapaam ;iti	ah;am asmi mahaamah;a.h abhinabhy;am ;udii.sita.h kuv;it s;omasya ;apaam ;iti
g.rh;o yaamy ;ara.mk.rto dev;ebhyo havyav;aahana.h kuv;it s;omasy;aapaam ;iti	g.rh;a.h yaami ;ara.mk.rta.h dev;ebhya.h havyav;aahana.h kuv;it s;omasya ;apaam ;iti
t;ad ;id aasa bh;uvane.su jy;e.s.tha.m y;ato jaj;n;a ugr;as tve.s;an.rm.na.h sady;o jaj;naan;o n;i ri.naati ;s;atruun ;anu y;a.m v;i;sve m;adanty ;uumaa.h	t;at ;it aasa bh;uvane.su jy;e.s.tham y;ata.h jaj;n;e ugr;a.h tve.s;an.rm.na.h sady;a.h jaj;naan;a.h n;i ri.naati ;s;atruun ;anu y;am v;i;sve m;adanti ;uumaa.h
vaav.rdhaan;a.h ;s;avasaa bh;uuryojaa.h ;s;atrur daas;aaya bhiy;asa.m dadhaati ;avyanac ca vyan;ac ca s;asni s;a.m te navanta pr;abh.rtaa m;ade.su	vaav.rdhaan;a.h ;s;avasaa bh;uuryojaa.h ;s;atru.h daas;aaya bhiy;asam dadhaati ;avyanat ca vyan;at ca s;asni s;am te navanta pr;abh.rtaa m;ade.su
tv;e kr;atum ;api v.r;njanti v;i;sve dv;ir y;ad et;e tr;ir bh;avanty ;uumaa.h svaad;o.h sv;aadiiya.h svaad;unaa s.rjaa s;am ad;a.h s;u m;adhu m;adhunaabh;i yodhii.h	tv;e kr;atum ;api v.r;njanti v;i;sve dv;i.h y;at et;e tr;i.h bh;avanti ;uumaa.h svaad;o.h sv;aadiiya.h svaad;unaa s.rja+ s;am ad;a.h s;u m;adhu m;adhunaa abh;i yodhii.h
;iti cid dh;i tvaa dh;anaa j;ayantam m;ade-made anum;adanti v;ipraa.h ;ojiiyo dh.r.s.no sthir;am ;aa tanu.sva m;aa tvaa dabhan yaatudh;aanaa dur;evaa.h	;iti cit h;i tvaa dh;anaa j;ayantam m;ade-made anum;adanti v;ipraa.h ;ojiiya.h dh.r.s.no sthir;am ;aa tanu.sva m;aa tvaa dabhan yaatudh;aanaa.h dur;evaa.h
tv;ayaa vay;a.m ;saa;sadmahe r;a.ne.su prap;a;syanto yudh;enyaani bh;uuri cod;ayaami ta ;aayudhaa v;acobhi.h s;a.m te ;si;saami br;ahma.naa v;ayaa.msi	tv;ayaa vay;am ;saa;sadmahe r;a.ne.su prap;a;syanta.h yudh;enyaani bh;uuri cod;ayaami te ;aayudhaa v;acobhi.h s;am te ;si;saami br;ahma.naa v;ayaa.msi
stu.s;eyyam puruv;arpasam ;.rbhvam in;atamam aapty;am aapty;aanaam ;aa dar.sate ;s;avasaa sapt;a d;aanuun pr;a saak.sate pratim;aanaani bh;uuri	stu.s;eyyam puruv;arpasam ;.rbhvam in;atamam aapty;am aapty;aanaam ;aa dar.sate ;s;avasaa sapt;a d;aanuun pr;a saak.sate pratim;aanaani bh;uuri
n;i t;ad dadhi.s;e 'varam p;ara.m ca y;asminn ;aavith;aavasaa duro.n;e ;aa maat;araa sthaapayase jigatn;uu ;ata ino.si k;arvaraa pur;uu.ni	n;i t;at dadhi.se ;avaram p;aram ca y;asmin ;aavitha ;avasaa duro.n;e ;aa maat;araa sthaapayase jigatn;uu ;ata.h ino.si k;arvaraa pur;uu.ni
im;aa br;ahma b.rh;addivo vivakt;iindraaya ;suu.s;am agriy;a.h svar.s;aa.h mah;o gotr;asya k.sayati svar;aajo d;ura;s ca v;i;svaa av.r.nod ;apa sv;aa.h	im;aa br;ahma b.rh;addiva.h vivakti ;indraaya ;suu.s;am agriy;a.h svar.s;aa.h mah;a.h gotr;asya k.sayati svar;aaja.h d;ura.h ca v;i;svaa.h av.r.not ;apa sv;aa.h
ev;aa mah;aan b.rh;addivo ;atharv;aavocat sv;aa.m tanv:am ;indram ev;a sv;asaaro maatar;ibhvariir aripr;aa hinv;anti ca ;s;avasaa vardh;ayanti ca	ev;a+ mah;aan b.rh;addiva.h ;atharvaa ;avocat sv;aam tanv:am ;indram ev;a sv;asaara.h maatar;ibhvarii.h aripr;aa.h hinv;anti ca ;s;avasaa vardh;ayanti ca
hira.nyagarbh;a.h s;am avartat;aagre bhuut;asya jaat;a.h p;atir ;eka aasiit s;a daadhaara p.rthiv;ii.m dy;aam ut;em;aa.m k;asmai dev;aaya hav;i.saa vidhema	hira.nyagarbh;a.h s;am avartata ;agre bhuut;asya jaat;a.h p;ati.h ;eka.h aasiit s;a daadhaara p.rthiv;iim dy;aam ut;a im;aam k;asmai dev;aaya hav;i.saa vidhema
y;a aatmad;aa balad;aa y;asya v;i;sva up;aasate pra;s;i.sa.m y;asya dev;aa.h y;asya chaay;aam;.rta.m y;asya m.rty;u.h k;asmai dev;aaya hav;i.saa vidhema	y;a.h aatmad;aa.h balad;aa.h y;asya v;i;sve up;aasate pra;s;i.sam y;asya dev;aa.h y;asya chaay;aa am;.rtam y;asya m.rty;u.h k;asmai dev;aaya hav;i.saa vidhema
y;a.h praa.nat;o nimi.sat;o mahitva;ika ;id r;aajaa j;agato babh;uuva y;a ;ii;se asy;a dvip;ada;s c;atu.spada.h k;asmai dev;aaya hav;i.saa vidhema	y;a.h praa.nat;a.h nimi.sat;a.h mahitv;aa ;eka.h ;it r;aajaa j;agata.h babh;uuva y;a.h ;ii;se asy;a dvip;ada.h c;atu.spada.h k;asmai dev;aaya hav;i.saa vidhema
y;asyem;e him;avanto mahitv;aa y;asya samudr;a.m ras;ayaa sah;aah;u.h y;asyem;aa.h prad;i;so y;asya baah;uu k;asmai dev;aaya hav;i.saa vidhema	y;asya im;e him;avanta.h mahitv;aa y;asya samudr;am ras;ayaa sah;a aah;u.h y;asya im;aa.h prad;i;sa.h y;asya baah;uu k;asmai dev;aaya hav;i.saa vidhema
y;ena dya;ur ugr;aa p.rthiv;ii ca d.r.dh;aa y;ena sv:a stabhit;a.m y;ena n;aaka.h y;o ant;arik.se r;ajaso vim;aana.h k;asmai dev;aaya hav;i.saa vidhema	y;ena dya;u.h ugr;aa p.rthiv;ii ca d.r.dh;aa y;ena sv:ar stabhit;am y;ena n;aaka.h y;a.h ant;arik.se r;ajasa.h vim;aana.h k;asmai dev;aaya hav;i.saa vidhema
y;a.m kr;andasii ;avasaa tastabhaan;e abhy a;ik.setaam m;anasaa r;ejamaane y;atr;aadhi s;uura ;udito vibh;aati k;asmai dev;aaya hav;i.saa vidhema	y;am kr;andasii ;avasaa tastabhaan;e abh;i a;ik.setaam m;anasaa r;ejamaane y;atra ;adhi s;uura.h ;udita.h vibh;aati k;asmai dev;aaya hav;i.saa vidhema
